表１
最小予備率時
8/5(月),22.5,13.2,13.2,13.2,13.2,13.2,8.7,7.2,7.2,7.2
8/6(火),25.7,17.5,17.5,17.5,17.5,17.5,6.4,6.4,6.4,6.4
8/7(水),23.3,16.4,16.4,16.4,16.4,16.4,9.0,9.0,9.0,9.0
8/8(木),26.3,15.4,15.4,15.4,15.4,15.4,10.7,10.7,10.7,10.7
8/9(金),27.6,14.3,14.3,14.3,14.3,14.3,13.2,11.2,11.2,11.2

表２
最小予備率時
8/5(月),58.0,16.8,16.8,16.8,16.8,17.9,13.7,13.0,13.0,41.6
8/6(火),62.3,21.1,21.1,21.1,21.1,21.1,14.3,12.0,14.4,37.7
8/7(水),59.2,20.4,20.4,20.4,20.4,20.4,15.2,15.2,15.4,37.7
8/8(木),63.1,19.3,19.3,19.3,19.3,19.3,17.3,17.3,17.3,34.6
8/9(金),64.6,19.4,19.4,19.4,19.4,19.4,19.4,17.9,17.9,35.6北陸8/1(木)に公表した公式の週間広域予備率(%),2024/8/1公表最小予備率
6.4%,該当は

表1
□部分供給力提供準備通知
あり
東京,東北,北海道該当は

表1
■部分
沖縄,九州,四国,中国,関西,中部
中部,東京,東北,北海道追加起動可能な電源等の余力を考慮した想定予備率(%),2024/8/2広域機関試算
沖縄,九州,四国,中国,関西,北陸

