表１
最小予備率時
9/9(月),25.4,13.2,13.2,13.2,13.2,13.2,8.2,8.2,8.2,10.4
9/10(火),29.7,13.6,13.6,13.6,13.6,13.6,4.8,3.2,3.2,9.0
9/11(水),29.8,14.3,14.3,14.3,14.3,4.0,4.0,3.5,3.5,7.3
9/12(木),26.8,16.6,16.6,16.6,16.6,5.1,5.1,5.1,5.1,8.8
9/13(金),24.4,18.8,18.8,18.8,18.8,8.5,8.5,8.5,8.5,13.8

表２
最小予備率時
9/9(月),73.7,22.1,76.2,22.1,22.1,22.1,12.5,12.5,12.5,47.7
9/10(火),79.8,24.1,78.2,20.4,20.4,20.4,9.9,7.2,7.2,45.3
9/11(水),80.2,18.8,78.2,17.4,17.4,18.8,15.0,7.4,7.4,37.5
9/12(木),76.1,22.1,81.5,19.3,19.3,19.3,16.1,9.3,9.3,41.0
9/13(金),72.7,22.3,90.2,22.3,22.3,22.4,17.0,13.8,13.8,46.0北陸9/5(木)に公表した公式の週間広域予備率(%),2024/9/5公表
東京,東北,北海道該当は

表1
■部分
沖縄,九州,四国,中国,関西,中部最小予備率
3.2%,該当は

表1
□部分供給力提供準備通知
あり
中部,東京,東北,北海道追加起動可能な電源等の余力を考慮した想定予備率(%),2024/9/6広域機関試算
沖縄,九州,四国,中国,関西,北陸

