表１
最小予備率時
7/1(月),30.9,16.8,16.8,16.8,16.8,16.8,10.8,10.8,15.9,15.9
7/2(火),27.4,15.0,15.0,15.0,15.0,15.0,7.9,4.4,10.5,15.0
7/3(水),26.9,14.9,14.9,14.9,14.9,14.9,4.5,3.7,8.4,11.3
7/4(木),27.6,19.4,19.4,19.4,19.4,19.4,7.1,7.1,7.8,12.1
7/5(金),28.9,35.8,21.1,21.1,21.1,21.1,14.8,15.3,15.3,15.3

表２
最小予備率時
7/1(月),80.7,25.1,25.1,25.1,25.1,25.1,20.9,17.0,20.9,53.9
7/2(火),74.4,22.6,22.6,22.6,22.6,22.6,13.9,9.6,16.4,55.5
7/3(水),73.7,22.5,22.5,22.5,22.5,22.5,10.6,9.1,13.9,51.0
7/4(木),74.7,27.0,27.0,27.0,27.0,27.0,11.8,11.8,12.3,53.3
7/5(金),76.4,47.2,26.0,26.0,26.0,26.0,20.3,21.4,21.4,50.1北陸6/27(木)に公表した公式の週間広域予備率(%),2024/6/27公表最小予備率
3.7%,該当は

表1
□部分供給力提供準備通知
あり
東京,東北,北海道該当は

表1
■部分
沖縄,九州,四国,中国,関西,中部
中部,東京,東北,北海道追加起動可能な電源等の余力を考慮した想定予備率(%),2024/6/28広域機関試算
沖縄,九州,四国,中国,関西,北陸

